Id,SalePrice
2,116523.83586984087
4,262467.9939768231
6,202821.67906422447
7,212294.48166032584
17,211491.8774886085
18,334537.1122870706
22,185038.08239771004
27,117696.86747995563
31,99950.3851395726
36,146934.61280816322
39,403886.55149717035
40,242763.21908894653
42,278905.14572947536
46,235023.560979482
53,169743.0447630234
58,167786.37298010883
61,318334.32757142343
72,230750.41787504093
79,120721.34490774373
80,209033.7806129932
82,158116.64132397465
83,92546.93001754404
85,155252.27073985845
88,122674.0175360051
92,305058.654227277
93,292604.5324021639
95,185525.5412220556
102,161213.58797636023
103,166949.80682632228
106,238540.76290288582
107,161389.57607730236
110,225874.93020908505
114,196674.044910878
116,187543.87316216368
117,154420.07240441398
118,135501.81506433774
125,161793.6276316752
126,161408.03706383752
127,132097.7844274808
128,201006.56348553137
134,142144.4109848901
135,187398.70251898636
137,245969.46201511082
143,136305.21691755662
147,126911.74213359154
148,165826.28443192964
150,118023.23087052832
156,139683.10675428263
157,128798.33440968333
159,148344.30021297568
161,287742.73262187967
167,138817.3857335571
170,110594.0975412149
171,93856.81104806665
175,101611.58219281562
179,117016.75519357415
181,104590.1138767878
186,188917.8083268019
193,187663.42229414123
194,89519.862013973
206,109416.93558647503
208,148297.9099615974
210,168596.76632453137
211,90244.76503270816
212,102642.03830619002
214,78447.04373506056
215,138311.3136841841
217,125652.22664669843
222,165551.89664423125
227,146449.70093983374
228,147806.37814692841
233,222253.38412716205
235,121545.7577621549
238,137892.92602449653
241,161285.5496778543
252,180291.94140153093
253,175278.65420933947
256,151560.73503145503
257,144706.43310164133
258,189243.30246883386
259,178777.40681445258
261,161233.24967827697
263,121961.625351463
266,231202.34311230472
267,223542.9105876275
270,138015.36664944488
271,271870.9065025608
276,107434.49164125753
285,155785.269882144
288,74907.77940095682
289,141867.510838582
290,118327.8598691352
291,128298.65398774695
292,113261.33312417312
293,194319.12054765722
294,218443.65372133636
295,170361.96848137648
304,106398.50220678662
322,319474.18359791907
326,162432.06187677724
327,99923.91897154125
328,131499.1659124408
331,96803.53065480762
332,88691.61116323459
333,102710.17510190666
335,137761.27676242866
337,161912.2601197659
342,119824.43958532444
343,159696.36604854645
347,170872.06460453072
350,418707.2158303956
352,209260.77409685997
358,192427.91419084265
359,172781.6329073273
360,155696.94727429724
368,326426.77968901576
369,251724.18128092788
373,178714.6325114931
377,267435.0042184756
383,189261.05935257336
386,220451.02352792525
387,225203.86205972423
390,159225.67581126274
391,147949.29316012177
395,154794.5353108589
397,142697.45718495222
398,118137.84206386286
401,117826.63623060551
404,121228.01549057536
408,118880.58217768258
409,134283.4628776744
410,147841.14077817634
418,132988.88708925262
422,440228.9252710573
427,354540.6040415165
431,430754.3771135052
433,569440.2894849142
437,378769.6339591658
438,269999.1012654274
442,348333.02141300053
447,219037.45545548774
459,348738.35225993284
460,243347.2283217414
464,192979.92128977162
465,179288.28753578613
467,179485.5408787312
468,184729.96465974004
474,173780.8567646959
480,199451.50279521095
481,198930.78038581533
483,217698.77346099753
488,185857.81579155815
492,175939.80090373365
494,169801.0077809321
499,323639.0051667554
500,264410.54335294
501,345226.0573728029
503,253290.27651865044
506,236628.41640433768
508,244631.3213542274
511,287912.0966857273
515,240188.96553120174
519,228465.05497823667
521,262499.65433716564
530,228385.64485366535
532,226373.3129110595
534,178662.42778626096
540,161950.57808167196
541,128018.26065271109
551,157127.92601970283
552,163553.05600028983
554,81574.17465528053
555,122198.7894087074
556,125035.25231495996
557,136173.1279340572
565,249585.9462128339
566,298080.67373112385
567,161643.83982274786
569,231683.58980647617
570,204172.0782071097
574,209399.6107796706
575,343074.84992750897
576,204228.255197107
577,198186.73578316072
578,224029.64194764363
583,232758.99431606647
584,225978.27631993237
585,156236.03363829292
587,183695.68992984583
593,218649.02102483241
597,202630.7805505601
598,165558.19306690258
599,150141.5192645487
600,123252.00291277228
605,159331.95296958098
607,160683.47041559915
608,141890.03537057238
611,164339.08035894544
616,114985.5625802008
625,165965.56986127756
629,140303.009215932
630,124806.40327051764
631,142303.92292371325
640,177343.10659745726
642,153172.98905992517
643,142680.43031179736
646,110805.48041263357
647,152986.9917524424
655,95998.79128623598
659,118516.41762558145
663,71653.27097868668
665,110315.76080310138
667,203129.88328900744
673,154064.87727187248
676,142213.73903708893
680,141876.60986127672
682,130966.35555054115
687,146456.56823165907
688,148894.78415140015
692,118299.02342135458
693,101424.81372757285
695,126527.10928723482
697,115169.93956674256
700,129026.15171306321
702,130820.3570453151
703,143581.51181028064
704,93617.23620461767
712,99096.54523452857
713,99045.32842520901
717,206252.10035377968
720,186805.03073204955
721,72331.62743428981
726,134449.89921847623
733,105692.8844928517
736,123765.68968102688
738,99915.95032349281
741,121248.06019992642
743,58037.48144950985
745,100238.63534884913
750,134705.01514690235
756,97414.46232222616
757,128726.48921792956
758,122557.09489541673
760,96642.35559518493
765,140751.0815716042
775,127391.57283074367
776,129495.16400867855
780,162166.37769423312
783,226834.817064766
790,116373.31592449712
795,80001.57224327106
796,144182.25874515346
797,133807.04893355333
798,115744.49817956294
804,197470.17305157048
805,217146.3714378228
806,247992.73173454954
808,120039.42304372192
814,163292.37955468643
818,293040.7459895817
821,258898.285546095
822,329065.3794308192
825,307080.87847609725
827,251660.11832088899
830,193035.81607476677
834,228894.61026364134
835,178129.30976237214
842,135614.5048441458
845,210270.32475258035
852,204751.8107471448
857,144669.7735638486
858,147943.76185400604
859,130499.66981120044
860,118179.0986228436
861,137917.79614523458
864,251094.59885406357
868,185766.29403356893
869,194159.30340446375
872,288992.4528857346
873,217747.75113444624
885,105667.72023371581
890,128255.88078687881
895,99951.90378609543
899,73334.82510914066
906,103823.41593852533
918,147248.5174049664
923,131456.65605919625
925,125572.37071526726
927,149341.4401675342
932,189669.09441702737
933,117768.72188256803
934,144204.95612555867
942,91609.11708589525
947,251516.40830284407
948,298479.1111251617
951,149094.0499885359
957,259258.04872720432
958,318839.028586002
959,208761.67212313114
963,196810.2152753842
967,210465.7923453642
968,341176.26187533134
971,123900.35658102675
972,158814.1919745818
976,113020.00750521105
978,91129.98223905648
979,105432.01938453647
984,112332.04898912007
986,157260.0844328271
991,235028.84340453008
996,194115.44781934188
1001,260756.38621437558
1007,197058.41710111412
1008,167206.12850739466
1009,214259.0934979982
1014,137073.95821843244
1022,223573.61080967015
1024,158632.44126964445
1027,131270.7279765563
1030,157860.9532644923
1032,155641.48260353412
1035,159527.00621768914
1042,110218.13934398936
1047,143784.26820032133
1050,107403.93191715442
1055,282177.9196052781
1059,456546.7945080444
1061,396301.1713018435
1064,529948.9735462382
1077,204495.94625625142
1081,226457.60794104607
1092,245216.46083565385
1093,184041.8077053247
1095,207622.54396233466
1099,247983.46228882705
1101,293038.8354321509
1103,356948.4878408472
1109,265333.71589513216
1112,215924.79155851548
1113,238547.18372355276
1114,245425.7872216679
1116,225736.954483634
1117,208934.32126197554
1119,281145.2516467644
1121,207329.039458513
1122,199988.95099103948
1125,238070.73333474807
1137,164000.89959328616
1142,211660.3249233242
1144,185378.15336837946
1145,189035.5398403178
1147,183608.2509532623
1148,206396.252103127
1149,160961.23820628374
1150,129174.48462647258
1153,115496.35565150285
