Id,SalePrice
2,115167.20320679953
4,262152.76229673525
6,202551.29053760084
7,212364.60775814962
17,215755.27944482074
18,334004.23768544826
22,184134.32800784704
27,116696.37401905067
31,100043.58752618621
36,147050.20932354717
39,403866.561609282
40,244290.32462544134
42,278707.4312617333
46,234603.63531915133
53,168371.03409137926
58,168074.84243218787
61,316788.6272724956
72,228439.7311736564
79,120131.32770343573
80,210464.2316101815
82,157785.813345618
83,91012.2595914036
85,155198.3561006632
88,122062.53695356628
92,307498.36821620056
93,295995.6535593841
95,183903.0139522621
102,161410.30454159164
103,167793.50527573124
106,236874.6998890215
107,161231.73748234822
110,224154.56824177242
114,196957.07421492756
116,188766.54268382446
117,154637.26072420258
118,133382.28868771408
125,162722.74643539006
126,163098.16407231434
127,132300.0930701
128,201457.5200153787
134,141863.7123282192
135,188544.3493609505
137,248441.8683232314
143,136931.45972632576
147,126971.7907501087
148,166435.75612312602
150,118690.50650862338
156,139915.98778174544
157,129770.06151046972
159,147699.33659383163
161,293689.2931399351
167,138776.2798712365
170,110162.53963030194
171,93585.32791648599
175,98682.99888910241
179,118086.24346229764
181,104699.31798981765
186,191605.59238582858
193,185389.74597910428
194,87256.41308254146
206,108175.75727265497
208,148927.96740253098
210,168630.5573324499
211,88740.64544850653
212,100988.14208545625
214,68411.40571494972
215,137975.03308842104
217,123814.54595728323
222,165153.56973460456
227,146145.62765367483
228,147289.43361808872
233,221900.93985518583
235,121216.40916560758
238,138490.6851382647
241,161144.51984418934
252,180744.08328662478
253,174507.06234180016
256,152494.52665759195
257,143270.15035454367
258,189092.6401217159
259,178125.82482599097
261,161751.23901495387
263,121774.69337747841
266,230321.72893551132
267,223007.6756759598
270,137065.36819459396
271,269907.1845965665
276,107318.08019433965
285,156837.8461653732
288,72812.65686784282
289,140158.6784985994
290,118099.18379979121
291,130031.81372465582
292,111167.91098884912
293,196750.82530681076
294,220713.3436999782
295,170644.36241139853
304,105506.37859873574
322,322265.53400697175
326,161668.45839651654
327,98456.83236188383
328,131084.44834321347
331,95915.13374460037
332,88024.3348019622
333,101848.23231299798
335,138130.55537301005
337,162390.37534345686
342,120491.5224800711
343,160621.49903583436
347,172449.22016464436
350,419783.02316639567
352,210504.85860572572
358,190720.07918887553
359,173160.9150832103
360,156972.56381356835
368,327587.45315452805
369,251293.04411316646
373,180163.32374718634
377,270373.44558803854
383,190591.83317995002
386,219006.46045381014
387,224826.00058748372
390,160336.21010254978
391,148073.77087916358
395,156124.11198014268
397,144005.005938419
398,116527.3290246706
401,117846.44647983545
404,121586.88905008291
408,118246.24245368029
409,134712.09618251584
410,148334.86577384142
418,134010.96216908804
422,440516.7377422494
427,353915.69349833956
431,433258.7130216626
433,570894.167533992
437,375931.2111206974
438,270263.3232773479
442,347882.9229862646
447,219271.44516295582
459,351182.52061308787
460,241802.1849559675
464,192180.48979333226
465,178688.04839370828
467,178660.67386669965
468,183514.60705455233
474,173097.65878124928
480,197573.69021749985
481,197592.47589071744
483,215954.45420890723
488,185532.70724312033
492,175069.63313078048
494,170875.98428621178
499,325282.52197388944
500,264299.14919370244
501,348567.7079590714
503,252227.5693190508
506,236880.8633088091
508,245850.1684319741
511,287744.8278404986
515,240320.0511485382
519,229278.4899145986
521,262559.13086842926
530,227019.01087653358
532,226146.21781728262
534,177607.1386379914
540,161086.90708133305
541,127538.00381477163
551,156580.83495022872
552,166191.71251413983
554,80325.82915734958
555,122155.2758204974
556,125620.49616302786
557,135324.53014797994
565,247601.1037183096
566,299075.0545153551
567,159676.3405705002
569,228446.70476017887
570,200980.7918877922
574,211963.2896729229
575,344788.7895243442
576,204458.443137768
577,197294.05329220466
578,227374.8294619241
583,234227.223935751
584,225640.7532840263
585,156468.32271353903
587,184175.48301646527
593,219544.7104750231
597,204409.66051205568
598,165498.93769654844
599,149275.20980420045
600,121711.9149554428
605,158887.52739714962
607,159584.15213856596
608,142105.79956559755
611,164804.1305450681
616,114622.51738660113
625,166287.17870138088
629,140962.13125950872
630,123548.02402154061
631,142655.9223663367
640,177356.27356636032
642,155003.4986202683
643,143938.05904529622
646,110710.55013778672
647,153551.23640960117
655,95333.9358312988
659,117489.43624069088
663,69878.53689733788
665,108442.51512839741
667,205834.48688872287
673,155059.0575568116
676,142566.18453977158
680,140121.76643439702
682,129738.53821640565
687,147590.4682900902
688,149657.8263474808
692,119479.7760425616
693,101120.26177208497
695,125363.16432506229
697,114171.841090489
700,126218.50250285753
702,131878.5645636059
703,145567.19380652238
704,92433.38968998833
712,98613.49948525178
713,99184.91353118744
717,203898.93502142665
720,188140.84799825342
721,64103.87684447088
726,135245.75874323526
733,103316.1944679824
736,124862.85643328696
738,100395.37706822476
741,121040.0146970664
743,56465.095910533564
745,99861.68116446029
750,135831.302998299
756,96858.79094213693
757,129614.5663880382
758,120927.16150621271
760,96242.17142580858
765,140959.51200305845
775,127271.63392276812
776,130058.41799762854
780,164471.61183702937
783,227679.46077600046
790,115620.2855147731
795,78875.97888844728
796,142902.4972673016
797,133841.97241508577
798,115538.01539187654
804,198613.87118842543
805,214796.1113274788
806,247005.0609341376
808,121888.59522739252
814,163103.47729224197
818,295447.70108033443
821,258034.9823445909
822,328493.6948514306
825,305168.0797176215
827,250080.85942322007
830,192563.29601821746
834,225511.15718209321
835,178866.52371181862
842,134890.64619423632
845,210590.89175511166
852,203839.73673416438
857,143649.12497828368
858,148771.15755914478
859,131526.41460741623
860,118399.01307058573
861,137952.1846614479
864,250247.39617971712
868,185688.4351525241
869,193414.8208545629
872,290419.6200721548
873,217724.73115976
885,104372.5395126562
890,126650.53730575873
895,99129.81467162739
899,71962.0241611892
906,103681.05250732756
918,147327.51773920166
923,131318.47779736176
925,126052.18331115943
927,147986.24479164413
932,190284.65601761464
933,117445.08079533342
934,143884.40743800602
942,89697.76214267979
947,250809.3682968498
948,296929.5237379624
951,149384.53807786744
957,259699.40437728583
958,319718.52922636695
959,208707.5620010687
963,197773.895800195
967,209608.76406160247
968,339699.08106217533
971,124922.65644541761
972,157354.37728634258
976,111772.52726502436
978,89676.11686715178
979,104515.40188976227
984,112262.95539368414
986,155759.3441464453
991,236917.62873972746
996,193604.20142460128
1001,260592.01507807992
1007,198654.14165104151
1008,167098.62139091975
1009,214680.18648596387
1014,135377.78895501402
1022,224336.18991130064
1024,158679.43771349022
1027,130793.73428620346
1030,157315.82153280664
1032,155592.5624028301
1035,161426.45948736215
1042,110845.23735004646
1047,144433.737261902
1050,107031.26014772232
1055,282402.5497552639
1059,456830.73109978955
1061,396988.77687500993
1064,534647.8671311523
1077,205545.8263872058
1081,225757.91359503823
1092,245665.9430038992
1093,184239.64265238395
1095,206214.47715898632
1099,249756.626489118
1101,293774.44120031304
1103,358135.68610840896
1109,263834.0697908751
1112,214899.28456855562
1113,238213.35824896957
1114,244361.33297822424
1116,226291.5285803673
1117,209204.97912302634
1119,280690.14600000915
1121,207807.2133072424
1122,199456.03227811496
1125,237844.11538235127
1137,163495.83429184477
1142,213909.7393438619
1144,184453.9227688936
1145,189577.96249822908
1147,184265.88331179597
1148,206936.38177094827
1149,161092.77927551247
1150,128282.47553239652
1153,114030.84889400737
1154,112954.87204099359
1159,367064.3727555983
1161,163016.08234436624
1167,155124.8805559435
1171,271253.70349059073
1174,168378.81725217533
1188,170933.8241247803
1189,176686.54069607
1191,157258.6498192037
1195,136203.80151707993
1199,176239.9351659471
1201,188364.54551653643
1204,183852.75008574853
1211,148718.35023066247
1214,155764.5359433833
1219,143053.99834129034
1220,78493.53766787436
1227,178240.25530330124
1229,195087.70997565635
1231,132995.4653841122
1234,216303.82509981023
1235,137769.93140396694
1239,167238.20610106006
1240,162305.6209164822
1241,177544.5545136192
1246,115679.6035007012
1249,167563.71207601475
1250,139389.43275343505
1252,121637.55903032792
1259,152487.6666120025
1267,121638.0955592175
1269,100222.41198385057
1270,139593.43298386963
1272,119533.24373660373
