Id,SalePrice
2,107453.201012124
4,267671.76275456214
6,205535.79662633344
7,212111.869105773
17,220120.47282990222
18,329759.04785101704
22,182553.45146893308
27,112798.68968529478
31,98905.3179310614
36,145398.1855193338
39,420236.31531288964
40,236453.99028910918
42,276090.05437144847
46,241497.06413805517
53,170109.45252494607
58,169204.71541868398
61,302591.8071466034
72,231212.07250277695
79,122213.81649195973
80,214623.02856322346
82,156577.78287482256
83,91601.67740554175
85,151701.8108322339
88,122320.17951538257
92,303718.68255537836
93,295076.37458182144
95,181881.72221974423
102,162028.64821608883
103,167146.46264591036
106,237528.99530636508
107,159029.9552560142
110,225055.61104109124
114,190703.87684736942
116,183389.86432648884
117,154204.59972801822
118,130818.70798955749
125,161702.85702882614
126,177246.41059123812
127,135290.30512198783
128,207258.0736550528
134,145128.14734245272
135,195202.34463977156
137,250387.04215056362
143,139437.38008408557
147,127931.82636608019
148,166955.5908280652
150,119088.05393341374
156,137401.3532212707
157,130510.66688336105
159,145262.98806736726
161,298424.8125394798
167,136667.51046296852
170,109580.3574306419
171,96168.86871372377
175,100629.28872562393
179,119046.31210548444
181,102771.33910627199
186,184278.82290123843
193,197030.80032674051
194,91232.23231951491
206,109408.2624142493
208,139923.0485968991
210,171383.05039321815
211,92436.23695237494
212,109883.15562422466
214,71232.6648164859
215,134365.78642695484
217,139233.63166602206
222,170376.71129379384
227,143904.34403032003
228,145697.59039102984
233,221014.88653095276
235,117171.2986847162
238,133131.52064530717
241,162541.67007767776
252,174590.4897494481
253,172200.1542938592
256,152410.7417750324
257,139884.6792497232
258,188469.66558867638
259,177210.25454980694
261,164752.95084667957
263,118963.64252549029
266,229953.16615681085
267,221067.43259296185
270,137199.65628311154
271,276971.16751459916
276,120051.77671307692
285,158663.36594591866
288,74651.51949400552
289,140116.95839097325
290,115156.8300723696
291,139429.9078777127
292,115511.80826231737
293,201114.199435784
294,227880.44811337837
295,169296.82167169938
304,98087.69384762575
322,322195.67735753855
326,155926.0398307974
327,97708.92681562685
328,133810.6991732243
331,100403.41027131754
332,91296.81487833174
333,101371.74698434553
335,139944.03298064542
337,158694.90771936634
342,116722.49107120362
343,158512.17064886866
347,174510.71143784415
350,442877.3471071297
352,214128.34542731673
358,193124.5523063849
359,173466.6748178577
360,157229.74683694122
368,324428.98019665456
369,261147.82532841718
373,178689.25598887439
377,279239.43176032463
383,190928.6635502102
386,217014.78088312747
387,224674.26775695212
390,158595.90462676086
391,146454.91964031744
395,156213.6920625803
397,145063.25533527954
398,111779.63634994584
401,113492.0926963088
404,119264.80878956507
408,119921.89566882326
409,132704.75221418717
410,146893.49897146004
418,134639.0019557084
422,447841.2024384391
427,319262.4385410346
431,430010.32915876625
433,596695.6111016478
437,382888.1057573507
438,260107.442695224
442,343193.9978506446
447,218971.3767946951
459,359599.7095981874
460,246105.53864451253
464,194212.5776000054
