Id,SalePrice
2,144823.05345390225
4,186263.15664780478
6,196232.7619844766
7,112650.6528745835
17,171523.6180287539
18,94188.47297944839
22,98586.86612388876
27,147272.19043345575
31,191753.45325951173
36,163509.98581073922
39,168948.16903542727
40,114280.51601319131
42,148204.39785660047
46,279750.57859360497
53,154132.0675296717
58,117472.94111306802
61,170471.9597745695
72,108919.67647688044
79,198800.18820245098
80,206599.4125435215
82,141796.83233194856
83,130566.8582967713
85,203747.73574642953
88,151756.3067739975
92,185727.75737441343
93,112058.81463318155
95,127806.30106709502
102,132174.1311149042
103,157121.98473163054
106,38245.50693744386
107,108439.99345978547
110,98502.43847703224
114,248669.84607972426
116,171901.26463092677
117,207767.4780457099
118,165829.5781934855
125,116904.7400429342
126,71753.16119921999
127,128669.1036109433
128,194780.68472309818
134,153813.34440144
135,211259.37654930435
137,159917.5648185087
143,172209.759536393
147,240487.18429466814
148,111521.52818514442
150,218611.47344180418
156,113227.46569064434
157,117217.88393633312
159,125301.06293320388
161,103218.92329034163
167,229053.21038539673
170,239800.43953205703
171,120901.43448027654
175,104057.77141587052
179,149909.56068850658
181,163978.8147478121
186,147104.7988375508
193,162849.6384295607
194,239983.5501790241
206,355216.7227192562
208,128524.88267533458
210,128219.0028308829
211,182418.88778169372
212,181065.1483517656
214,318462.91505584447
215,89119.16836593137
217,250460.55586552247
222,86466.3482984784
227,162211.07250163844
228,67188.33269250044
233,360966.63042469264
235,169397.98794516816
238,175861.99897503608
241,135900.16028899408
252,189187.2600941374
253,537646.1276091204
256,140163.44557543995
257,137373.98232594167
258,79131.09326763521
259,368035.5011985701
261,203957.66295682755
263,114800.65370527946
266,138890.8606568257
267,115630.88247301034
270,172127.501181524
271,356327.0442534357
276,115361.22646015382
285,172869.2501631243
288,216445.37822862098
289,152943.96115589095
290,132165.9933547947
291,97468.6619286082
292,113700.59589532507
293,254823.81059167604
294,116301.50139825558
295,148850.93395504216
304,177311.07469540997
322,261489.69460782083
326,195032.41659096826
327,228415.00875825004
328,316873.9845239946
331,186809.87449836836
332,111545.86856775056
333,448908.0824753394
335,162676.41722946241
337,124019.88058699772
342,175127.92409136647
343,199747.902136917
347,184466.81073424616
350,141463.23026888852
