Id,SalePrice
2,117711.07256466671
4,280599.1334532295
6,199457.31180177417
7,220846.4493703855
17,207500.53949553944
18,316516.4966119976
22,176130.30573657405
27,110123.53098127617
31,107242.14829982143
36,148318.61579237314
39,401520.6541559958
40,226324.84386764417
42,294578.35508257383
46,223781.22993572225
53,174490.53499594677
58,171925.91123068257
61,313186.9554130484
72,236290.7722237499
79,124213.35414257032
80,221884.09372227272
82,159045.71117084814
83,92964.9780343167
85,144187.80339163143
88,120919.77815856841
92,275207.32633156737
93,299540.6894692537
95,186901.0610387205
102,167789.69313569614
103,175254.2166697813
106,232847.7205682802
107,151661.0563185539
110,227514.05915190163
114,186529.89480359753
116,186360.23331073573
117,152019.07649934466
118,131267.48494581156
125,155808.34994169732
126,178937.84054303894
127,124390.18293460752
128,226156.6858306282
134,148560.15333634714
135,186260.40808341507
137,252567.6901702493
143,143868.4243579709
147,127321.94629065061
148,177814.7603764801
150,118357.14821912725
156,134009.51354207462
157,128362.75685092185
159,141626.65126632355
161,313509.74561631534
167,132680.4384401288
170,109957.64876902403
171,94790.0964052223
175,101345.82669956636
179,126206.12286261101
181,109182.91044226062
186,195675.7664314266
193,195250.43641922786
194,94815.17483687658
206,99357.16242718119
208,145152.34759293322
210,174508.9211513289
211,83262.44957919988
212,107803.87169094209
214,82064.95279410767
215,142857.0380646114
217,133657.70510081958
222,158683.46776208308
227,137484.54470376906
228,143667.2208798518
233,222435.9756432468
235,104960.08562898943
238,133346.842768382
241,162302.3220212862
252,174010.05899150867
253,178882.2450606853
256,151053.55142434107
257,138099.14304131846
258,190537.6233586059
259,176240.91047838132
261,164982.7085937862
263,115932.8010414837
266,230134.11940127282
267,226351.0585425195
270,149601.558846634
271,252190.4848489855
276,115057.22603604993
285,158139.67992830242
288,69233.75475639351
289,136516.82556287246
290,114944.07608892405
291,140949.26465745992
292,104913.89828033309
293,199708.00145164158
294,220650.64486403923
295,166509.47187792513
304,99469.97221462219
322,334437.8204967315
326,163418.9913555973
327,103603.72556786015
328,139614.84105565687
331,98561.93697199952
332,94157.1709331231
333,111332.70594179616
335,144264.38914448116
337,157218.90288481678
342,115269.0698242945
343,168988.02827526123
347,178359.75511394205
350,457581.63223178155
352,213271.23450483687
358,198166.23335830928
359,172200.7265247215
360,162728.43268491392
368,310676.6177151796
369,264196.1109169224
373,181089.334893101
377,286489.3911649191
383,191753.7869963791
386,230285.77886528237
387,228460.2320697528
390,156525.56645959755
391,146086.2867475201
395,151370.23692180667
397,148083.2962350159
398,110103.6400660767
401,110694.07615375271
404,139303.5172745796
408,129133.25830673428
409,142908.00954976815
410,144251.7804314125
418,138370.19630456026
422,474754.38263960526
427,319775.089992846
431,434559.3813630102
433,630173.3750275368
437,381031.7300540266
438,261545.9290903054
442,356779.4075150012
447,207701.4352024618
459,356210.164285942
460,264590.8483255687
464,199378.64414782258
465,187197.90044444418
467,176737.80914853903
468,178788.14463384266
474,184171.28739556533
480,197625.03088678987
481,203930.22964870135
483,222361.8477881205
488,185208.02367966124
492,174742.49522607325
494,172926.25674746744
499,328433.60875153844
500,253361.451575825
501,300693.6160147497
503,253318.01132500733
