Id,SalePrice
2,115971.36298403608
4,267724.59358129336
6,202202.68167991153
7,216071.4554838975
17,214046.54044261822
18,323393.73705936695
22,175579.44762741282
27,109164.21261088502
31,105864.12052073584
36,144603.61877507615
39,421458.885703045
40,235753.63923206797
42,280847.56269211037
46,240237.98132592416
53,172995.6193837672
58,172245.85134197478
61,308044.12253687286
72,224848.95769738147
79,123215.80754111747
80,224714.49405736264
82,155052.1034744138
83,92644.21430414099
85,149816.5085825706
88,118318.71956851508
92,273277.0640368924
93,288951.4656178768
95,180843.35946592948
102,162594.19022341052
103,169912.87768132405
106,234656.11805751533
107,155394.3364346405
110,221067.8427042635
114,191351.24382299292
116,180375.43210240983
117,149414.35589149094
118,129578.4485037232
125,156917.67734036065
126,179647.2636028629
127,127184.80066323328
128,217036.56793045116
134,146111.36550955198
135,192820.62056616452
137,251981.49264842892
143,142564.8531800418
147,128309.30985656132
148,172980.77544978366
150,116817.02267106829
156,131760.9205817391
157,126496.12586393507
159,140855.3564098602
161,299936.12144439656
167,134576.0415962303
170,109066.98240643057
171,95297.42859074273
175,100237.85119472025
179,125260.6395330331
181,108248.43010220873
186,192887.11149147406
193,196681.2043882051
194,94529.64280339847
206,104262.39901793365
208,144971.357630887
210,174892.01842536303
211,85698.85957056258
212,107608.91921398927
214,83969.49088552494
215,146384.87896707133
217,132026.371814841
222,167206.69738779668
227,136666.9564149056
228,150441.50566713675
233,220674.45098427482
235,106165.80245328191
238,134106.75175558162
241,161486.4188568359
252,173109.8215162107
253,171844.2235476393
256,151442.8406141881
257,137373.48835704077
258,190585.93005608668
259,171586.95758299995
261,166583.34553436327
263,116756.06252129815
266,229289.33448407156
267,220742.15438341544
270,148297.95937835364
271,255889.83025618875
276,114387.21637340968
285,159718.83379780868
288,68941.88321902927
289,134531.0844522558
290,113501.72277258772
291,142336.06083004407
292,104685.95544726917
293,196787.89944370624
294,221293.9011527131
295,163753.56991369766
304,101310.31684416755
322,333499.53357310174
326,160430.43868691902
327,103158.82739499159
328,141034.13194713354
331,100272.06014622306
332,93416.1532023477
333,109555.80970414767
335,147338.88098933274
337,155114.83935223002
342,116809.09459357773
343,165184.26186326263
347,173170.66386978407
350,454626.7628932662
352,219072.0017396558
358,197712.4065450343
359,172184.4406527772
360,157853.5515967239
368,333527.32613052236
369,265038.222465312
373,177429.6266419351
377,286354.0533005107
383,196587.4099535151
386,221979.6404962144
387,221721.2488278554
390,156887.73172932916
391,141798.6914975878
395,150129.1431430864
397,148957.72451195677
398,109011.70562938775
401,110160.85737343016
404,136857.87202152063
408,128456.24554107175
409,143841.46133819228
410,142109.14107238557
